Time,Client,Request,Date
2018-05-11T23:55:25.939Z,::1,get weights,2018-05-11T23:55:25.000Z
2018-05-11T23:55:26.007Z,::1,get data,2018-05-11T23:55:26.000Z
2018-05-11T23:55:28.163Z,::1,put weights,2018-05-11T23:55:28.000Z
2018-05-11T23:55:28.167Z,::1,training loss & accuracy: 2.260709285736084 & 0.09375,2018-05-11T23:55:28.000Z
2018-05-11T23:55:28.172Z,::1,get data,2018-05-11T23:55:28.000Z
2018-05-11T23:55:28.917Z,::1,get data,2018-05-11T23:55:28.000Z
2018-05-11T23:55:29.076Z,::1,put weights,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.079Z,::1,training loss & accuracy: 2.2262330055236816 & 0.109375,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.089Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.147Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.315Z,::1,put weights,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.316Z,::1,training loss & accuracy: 2.16576886177063 & 0.1875,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.326Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.488Z,::1,put weights,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.490Z,::1,training loss & accuracy: 2.1365435123443604 & 0.375,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.498Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.630Z,::1,put weights,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.631Z,::1,training loss & accuracy: 2.0424938201904297 & 0.34375,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.640Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.688Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.821Z,::1,put weights,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.821Z,::1,training loss & accuracy: 1.9875085353851318 & 0.546875,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.835Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.950Z,::1,put weights,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.954Z,::1,training loss & accuracy: 1.8987936973571777 & 0.5,2018-05-11T23:55:29.000Z
2018-05-11T23:55:29.964Z,::1,get data,2018-05-11T23:55:29.000Z
2018-05-11T23:55:30.074Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.076Z,::1,training loss & accuracy: 1.8220129013061523 & 0.625,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.092Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.203Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.205Z,::1,training loss & accuracy: 1.7766666412353516 & 0.546875,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.235Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.356Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.359Z,::1,training loss & accuracy: 1.6357108354568481 & 0.640625,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.378Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.486Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.489Z,::1,training loss & accuracy: 1.5508346557617188 & 0.5625,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.508Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.625Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.626Z,::1,training loss & accuracy: 1.6273441314697266 & 0.515625,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.646Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.696Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.820Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.823Z,::1,training loss & accuracy: 1.3840312957763672 & 0.640625,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.835Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.957Z,::1,put weights,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.958Z,::1,training loss & accuracy: 1.442422866821289 & 0.5625,2018-05-11T23:55:30.000Z
2018-05-11T23:55:30.980Z,::1,get data,2018-05-11T23:55:30.000Z
2018-05-11T23:55:31.107Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.110Z,::1,training loss & accuracy: 1.4762126207351685 & 0.609375,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.124Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.221Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.225Z,::1,training loss & accuracy: 1.4754834175109863 & 0.546875,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.240Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.399Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.405Z,::1,training loss & accuracy: 1.1157538890838623 & 0.78125,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.418Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.527Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.527Z,::1,training loss & accuracy: 1.166215181350708 & 0.71875,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.549Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.652Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.654Z,::1,training loss & accuracy: 0.9909557104110718 & 0.734375,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.666Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.719Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.843Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.848Z,::1,training loss & accuracy: 1.0763840675354004 & 0.640625,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.859Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.967Z,::1,put weights,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.973Z,::1,training loss & accuracy: 1.4174208641052246 & 0.578125,2018-05-11T23:55:31.000Z
2018-05-11T23:55:31.978Z,::1,get data,2018-05-11T23:55:31.000Z
2018-05-11T23:55:32.152Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.153Z,::1,training loss & accuracy: 0.9439070820808411 & 0.71875,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.165Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.292Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.293Z,::1,training loss & accuracy: 1.2491751909255981 & 0.640625,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.308Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.421Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.423Z,::1,training loss & accuracy: 0.9485401511192322 & 0.703125,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.436Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.544Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.546Z,::1,training loss & accuracy: 0.6155943870544434 & 0.890625,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.564Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.672Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.673Z,::1,training loss & accuracy: 0.7938745617866516 & 0.75,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.692Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.727Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.851Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.856Z,::1,training loss & accuracy: 0.8036811947822571 & 0.765625,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.857Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.962Z,::1,put weights,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.963Z,::1,training loss & accuracy: 0.9724557399749756 & 0.671875,2018-05-11T23:55:32.000Z
2018-05-11T23:55:32.977Z,::1,get data,2018-05-11T23:55:32.000Z
2018-05-11T23:55:33.079Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.080Z,::1,training loss & accuracy: 1.2575247287750244 & 0.5,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.093Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.188Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.189Z,::1,training loss & accuracy: 0.9293903112411499 & 0.796875,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.199Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.292Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.293Z,::1,training loss & accuracy: 0.7909271717071533 & 0.71875,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.302Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.404Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.406Z,::1,training loss & accuracy: 0.6341449618339539 & 0.78125,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.417Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.513Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.514Z,::1,training loss & accuracy: 0.6356702446937561 & 0.765625,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.526Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.624Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.626Z,::1,training loss & accuracy: 1.003861665725708 & 0.671875,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.656Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.704Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.816Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.818Z,::1,training loss & accuracy: 0.7074400186538696 & 0.78125,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.831Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.936Z,::1,put weights,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.938Z,::1,training loss & accuracy: 0.69416344165802 & 0.75,2018-05-11T23:55:33.000Z
2018-05-11T23:55:33.960Z,::1,get data,2018-05-11T23:55:33.000Z
2018-05-11T23:55:34.051Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.058Z,::1,training loss & accuracy: 0.720136284828186 & 0.765625,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.075Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.163Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.165Z,::1,training loss & accuracy: 0.5742462277412415 & 0.828125,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.176Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.266Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.267Z,::1,training loss & accuracy: 0.5940927267074585 & 0.828125,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.277Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.376Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.377Z,::1,training loss & accuracy: 0.4994368553161621 & 0.84375,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.386Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.481Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.483Z,::1,training loss & accuracy: 0.5876064896583557 & 0.84375,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.496Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.586Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.591Z,::1,training loss & accuracy: 0.6329032182693481 & 0.796875,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.603Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.698Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.698Z,::1,training loss & accuracy: 0.4933115541934967 & 0.84375,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.711Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.764Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.881Z,::1,put weights,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.881Z,::1,training loss & accuracy: 0.4892738461494446 & 0.859375,2018-05-11T23:55:34.000Z
2018-05-11T23:55:34.915Z,::1,get data,2018-05-11T23:55:34.000Z
2018-05-11T23:55:35.007Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.008Z,::1,training loss & accuracy: 0.47447019815444946 & 0.859375,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.022Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.115Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.116Z,::1,training loss & accuracy: 0.9038581848144531 & 0.734375,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.129Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.204Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.206Z,::1,training loss & accuracy: 0.5821546316146851 & 0.78125,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.216Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.314Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.314Z,::1,training loss & accuracy: 0.6576598882675171 & 0.765625,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.329Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.428Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.429Z,::1,training loss & accuracy: 0.6137165427207947 & 0.796875,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.454Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.550Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.555Z,::1,training loss & accuracy: 0.6145888566970825 & 0.84375,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.568Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.658Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.660Z,::1,training loss & accuracy: 0.4757406413555145 & 0.8125,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.678Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.729Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.856Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.857Z,::1,training loss & accuracy: 0.5374475717544556 & 0.828125,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.873Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.978Z,::1,put weights,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.980Z,::1,training loss & accuracy: 0.39997363090515137 & 0.890625,2018-05-11T23:55:35.000Z
2018-05-11T23:55:35.993Z,::1,get data,2018-05-11T23:55:35.000Z
2018-05-11T23:55:36.087Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.088Z,::1,training loss & accuracy: 0.49760958552360535 & 0.859375,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.100Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.179Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.180Z,::1,training loss & accuracy: 0.5298770070075989 & 0.78125,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.191Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.289Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.291Z,::1,training loss & accuracy: 0.47688671946525574 & 0.84375,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.309Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.440Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.443Z,::1,training loss & accuracy: 0.6166365742683411 & 0.859375,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.459Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.573Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.574Z,::1,training loss & accuracy: 0.469882071018219 & 0.875,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.596Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.717Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.719Z,::1,training loss & accuracy: 0.46550506353378296 & 0.890625,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.746Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.793Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.910Z,::1,put weights,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.912Z,::1,training loss & accuracy: 0.7792819738388062 & 0.78125,2018-05-11T23:55:36.000Z
2018-05-11T23:55:36.927Z,::1,get data,2018-05-11T23:55:36.000Z
2018-05-11T23:55:37.029Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.032Z,::1,training loss & accuracy: 0.5481632947921753 & 0.875,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.044Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.132Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.134Z,::1,training loss & accuracy: 0.5975658893585205 & 0.859375,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.144Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.233Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.233Z,::1,training loss & accuracy: 0.5933773517608643 & 0.84375,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.246Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.357Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.359Z,::1,training loss & accuracy: 0.4192124009132385 & 0.875,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.371Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.492Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.494Z,::1,training loss & accuracy: 0.2341555804014206 & 0.953125,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.512Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.612Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.612Z,::1,training loss & accuracy: 0.5539857745170593 & 0.84375,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.632Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.740Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.742Z,::1,training loss & accuracy: 0.4682087302207947 & 0.875,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.752Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.814Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.937Z,::1,put weights,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.941Z,::1,training loss & accuracy: 0.5318771004676819 & 0.890625,2018-05-11T23:55:37.000Z
2018-05-11T23:55:37.954Z,::1,get data,2018-05-11T23:55:37.000Z
2018-05-11T23:55:38.041Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.046Z,::1,training loss & accuracy: 0.3763161301612854 & 0.921875,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.058Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.133Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.134Z,::1,training loss & accuracy: 0.34105968475341797 & 0.859375,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.145Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.227Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.228Z,::1,training loss & accuracy: 0.3572712242603302 & 0.890625,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.243Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.341Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.344Z,::1,training loss & accuracy: 0.3720204830169678 & 0.890625,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.354Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.449Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.450Z,::1,training loss & accuracy: 0.4837082624435425 & 0.859375,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.466Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.577Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.578Z,::1,training loss & accuracy: 0.4701003134250641 & 0.84375,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.583Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.700Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.705Z,::1,training loss & accuracy: 0.49797171354293823 & 0.875,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.717Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.765Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.891Z,::1,put weights,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.892Z,::1,training loss & accuracy: 0.3514886498451233 & 0.859375,2018-05-11T23:55:38.000Z
2018-05-11T23:55:38.910Z,::1,get data,2018-05-11T23:55:38.000Z
2018-05-11T23:55:39.017Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.019Z,::1,training loss & accuracy: 0.35956132411956787 & 0.875,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.031Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.112Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.114Z,::1,training loss & accuracy: 0.35246774554252625 & 0.84375,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.123Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.203Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.204Z,::1,training loss & accuracy: 0.37183877825737 & 0.890625,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.214Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.306Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.307Z,::1,training loss & accuracy: 0.39417144656181335 & 0.875,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.320Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.414Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.415Z,::1,training loss & accuracy: 0.4250093400478363 & 0.828125,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.432Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.532Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.537Z,::1,training loss & accuracy: 0.6510723829269409 & 0.78125,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.548Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.648Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.651Z,::1,training loss & accuracy: 0.5327750444412231 & 0.84375,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.673Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.726Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.845Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.847Z,::1,training loss & accuracy: 0.5069825053215027 & 0.875,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.862Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.963Z,::1,put weights,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.965Z,::1,training loss & accuracy: 0.3380530774593353 & 0.890625,2018-05-11T23:55:39.000Z
2018-05-11T23:55:39.980Z,::1,get data,2018-05-11T23:55:39.000Z
2018-05-11T23:55:40.084Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.086Z,::1,training loss & accuracy: 0.349861204624176 & 0.859375,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.095Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.179Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.181Z,::1,training loss & accuracy: 0.4504567086696625 & 0.859375,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.192Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.282Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.283Z,::1,training loss & accuracy: 0.2596089243888855 & 0.90625,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.297Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.407Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.409Z,::1,training loss & accuracy: 0.45212823152542114 & 0.828125,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.429Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.532Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.534Z,::1,training loss & accuracy: 0.31055787205696106 & 0.890625,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.549Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.653Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.657Z,::1,training loss & accuracy: 0.45088446140289307 & 0.8125,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.678Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.724Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.851Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.852Z,::1,training loss & accuracy: 0.472986102104187 & 0.859375,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.876Z,::1,get data,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.969Z,::1,put weights,2018-05-11T23:55:40.000Z
2018-05-11T23:55:40.972Z,::1,training loss & accuracy: 0.3706513047218323 & 0.890625,2018-05-11T23:55:40.000Z
